time size
55 468300
55 468350
54 468400
54 468450
55 468500
56 468550
55 468600
55 468650
56 468700
55 468750
54 468800
55 468850
54 468900
55 468950
56 469000
54 469050
55 469100
56 469150
56 469200
55 469250
55 469300
55 469350
55 469400
55 469450
53 469500
56 469550
55 469600
55 469650
55 469700
56 469750
55 469800
54 469850
55 469900
59 469950
53 470000
54 470050
57 470100
57 470150
55 470200
55 470250
55 470300
56 470350
57 470400
56 470450
56 470500
56 470550
57 470600
54 470650
55 470700
56 470750
56 470800
55 470850
55 470900
55 470950
55 471000
54 471050
53 471100
56 471150
55 471200
53 471250
55 471300
52 471350
56 471400
56 471450
56 471500
54 471550
55 471600
55 471650
54 471700
56 471750
54 471800
54 471850
54 471900
54 471950
55 472000
57 472050
57 472100
56 472150
55 472200
56 472250
57 472300
55 472350
107 472400
56 472450
55 472500
53 472550
55 472600
55 472650
54 472700
55 472750
53 472800
54 472850
53 472900
55 472950
55 473000
55 473050
54 473100
55 473150
54 473200
53 473250
55 473300
55 473350
56 473400
54 473450
55 473500
56 473550
42 473600
52 473650
53 473700
60 473750
52 473800
52 473850
53 473900
57 473950
53 474000
54 474050
50 474100
55 474150
52 474200
53 474250
45 474300
57 474350
54 474400
54 474450
51 474500
53 474550
53 474600
52 474650
56 474700
51 474750
51 474800
54 474850
53 474900
57 474950
52 475000
52 475050
55 475100
156 475150
53 475200
51 475250
60 475300
53 475350
53 475400
45 475450
58 475500
55 475550
53 475600
47 475650
55 475700
54 475750
53 475800
54 475850
50 475900
53 475950
55 476000
54 476050
53 476100
53 476150
53 476200
60 476250
52 476300
50 476350
52 476400
54 476450
53 476500
52 476550
50 476600
55 476650
52 476700
52 476750
43 476800
55 476850
52 476900
52 476950
46 477000
56 477050
53 477100
45 477150
58 477200
47 477250
40 477300
40 477350
44 477400
44 477450
50 477500
53 477550
42 477600
42 477650
43 477700
45 477750
41 477800
47 477850
46 477900
45 477950
39 478000
37 478050
36 478100
46 478150
54 478200
67 478250
55 478300
53 478350
54 478400
55 478450
54 478500
55 478550
55 478600
55 478650
54 478700
53 478750
56 478800
55 478850
55 478900
55 478950
55 479000
56 479050
55 479100
55 479150
55 479200
54 479250
55 479300
55 479350
56 479400
56 479450
56 479500
54 479550
54 479600
55 479650
56 479700
55 479750
54 479800
54 479850
54 479900
56 479950
56 480000
54 480050
55 480100
54 480150
55 480200
57 480250
55 480300
55 480350
56 480400
55 480450
53 480500
55 480550
55 480600
55 480650
54 480700
55 480750
55 480800
55 480850
55 480900
54 480950
53 481000
54 481050
55 481100
55 481150
54 481200
53 481250
54 481300
57 481350
55 481400
55 481450
55 481500
55 481550
55 481600
55 481650
55 481700
54 481750
55 481800
54 481850
55 481900
55 481950
54 482000
58 482050
54 482100
55 482150
54 482200
55 482250
54 482300
55 482350
54 482400
54 482450
55 482500
55 482550
1453 482600
58 482650
70 482700
72 482750
67 482800
71 482850
65 482900
61 482950
58 483000
81 483050
88 483100
98 483150
76 483200
75 483250
145 483300
94 483350
531 483400
99 483450
68 483500
88 483550
90 483600
89 483650
87 483700
78 483750
96 483800
940 483850
123 483900
85 483950
72 484000
71 484050
73 484100
78 484150
86 484200
77 484250
68 484300
67 484350
69 484400
71 484450
70 484500
73 484550
69 484600
79 484650
82 484700
90 484750
64 484800
71 484850
79 484900
74 484950
72 485000
75 485050
77 485100
71 485150
81 485200
75 485250
86 485300
74 485350
78 485400
77 485450
69 485500
75 485550
69 485600
71 485650
74 485700
70 485750
73 485800
73 485850
75 485900
76 485950
65 486000
79 486050
71 486100
71 486150
75 486200
64 486250
77 486300
69 486350
73 486400
75 486450
75 486500
76 486550
71 486600
76 486650
76 486700
81 486750
77 486800
80 486850
72 486900
73 486950
76 487000
68 487050
284 487100
78 487150
73 487200
77 487250
77 487300
82 487350
69 487400
74 487450
75 487500
75 487550
68 487600
74 487650
76 487700
72 487750
72 487800
72 487850
72 487900
66 487950
73 488000
77 488050
78 488100
71 488150
67 488200
65 488250
66 488300
70 488350
68 488400
66 488450
66 488500
70 488550
48 488600
65 488650
50 488700
54 488750
50 488800
49 488850
44 488900
45 488950
46 489000
45 489050
48 489100
45 489150
52 489200
39 489250
37 489300
40 489350
45 489400
37 489450
36 489500
37 489550
47 489600
45 489650
46 489700
49 489750
50 489800
44 489850
49 489900
37 489950
37 490000
37 490050
37 490100
37 490150
43 490200
50 490250
48 490300
53 490350
45 490400
48 490450
47 490500
47 490550
49 490600
45 490650
55 490700
37 490750
37 490800
37 490850
36 490900
37 490950
36 491000
46 491050
38 491100
43 491150
47 491200
45 491250
48 491300
49 491350
47 491400
46 491450
47 491500
50 491550
46 491600
47 491650
47 491700
48 491750
47 491800
47 491850
47 491900
47 491950
48 492000
48 492050
46 492100
54 492150
54 492200
54 492250
55 492300
51 492350
53 492400
45 492450
56 492500
54 492550
56 492600
55 492650
54 492700
55 492750
56 492800
53 492850
55 492900
55 492950
55 493000
55 493050
53 493100
56 493150
55 493200
54 493250
54 493300
54 493350
54 493400
56 493450
53 493500
55 493550
55 493600
54 493650
55 493700
55 493750
57 493800
55 493850
54 493900
54 493950
56 494000
55 494050
57 494100
55 494150
56 494200
55 494250
55 494300
54 494350
56 494400
56 494450
55 494500
56 494550
56 494600
57 494650
56 494700
55 494750
55 494800
55 494850
53 494900
55 494950
56 495000
55 495050
56 495100
55 495150
56 495200
55 495250
55 495300
56 495350
55 495400
56 495450
56 495500
56 495550
57 495600
55 495650
56 495700
56 495750
55 495800
56 495850
54 495900
56 495950
56 496000
55 496050
55 496100
55 496150
55 496200
57 496250
56 496300
57 496350
55 496400
55 496450
55 496500
55 496550
56 496600
55 496650
57 496700
56 496750
55 496800
56 496850
56 496900
55 496950
56 497000
55 497050
55 497100
54 497150
55 497200
55 497250
56 497300
55 497350
54 497400
56 497450
56 497500
55 497550
54 497600
56 497650
54 497700
56 497750
56 497800
57 497850
56 497900
56 497950
54 498000
55 498050
56 498100
55 498150
55 498200
55 498250
55 498300
55 498350
55 498400
55 498450
56 498500
56 498550
54 498600
54 498650
56 498700
56 498750
55 498800
56 498850
55 498900
56 498950
56 499000
56 499050
56 499100
56 499150
55 499200
55 499250
55 499300
54 499350
56 499400
57 499450
56 499500
56 499550
58 499600
55 499650
56 499700
57 499750
56 499800
55 499850
55 499900
55 499950
57 500000
54 500050
55 500100
56 500150
54 500200
56 500250
56 500300
55 500350
56 500400
56 500450
56 500500
56 500550
56 500600
46 500650
45 500700
43 500750
47 500800
47 500850
45 500900
46 500950
46 501000
45 501050
45 501100
45 501150
59 501200
45 501250
49 501300
40 501350
76 501400
69 501450
78 501500
75 501550
75 501600
74 501650
73 501700
75 501750
74 501800
75 501850
74 501900
73 501950
75 502000
74 502050
74 502100
75 502150
73 502200
74 502250
74 502300
74 502350
73 502400
74 502450
75 502500
74 502550
73 502600
72 502650
72 502700
73 502750
71 502800
73 502850
73 502900
74 502950
72 503000
73 503050
74 503100
74 503150
73 503200
75 503250
74 503300
66 503350
75 503400
74 503450
74 503500
73 503550
73 503600
75 503650
70 503700
74 503750
73 503800
73 503850
73 503900
74 503950
74 504000
61 504050
83 504100
82 504150
82 504200
82 504250
69 504300
57 504350
55 504400
54 504450
55 504500
56 504550
54 504600
56 504650
57 504700
56 504750
57 504800
55 504850
56 504900
56 504950
56 505000
55 505050
56 505100
55 505150
55 505200
56 505250
56 505300
56 505350
56 505400
55 505450
56 505500
56 505550
57 505600
56 505650
55 505700
67 505750
57 505800
56 505850
56 505900
55 505950
55 506000
55 506050
54 506100
56 506150
56 506200
57 506250
54 506300
57 506350
56 506400
56 506450
55 506500
56 506550
55 506600
56 506650
62 506700
55 506750
185 506800
54 506850
55 506900
56 506950
55 507000
55 507050
54 507100
54 507150
55 507200
55 507250
56 507300
54 507350
54 507400
55 507450
54 507500
54 507550
55 507600
54 507650
55 507700
54 507750
55 507800
54 507850
55 507900
55 507950
54 508000
54 508050
55 508100
54 508150
56 508200
54 508250
54 508300
54 508350
55 508400
55 508450
55 508500
57 508550
53 508600
53 508650
54 508700
55 508750
54 508800
53 508850
54 508900
54 508950
55 509000
53 509050
53 509100
55 509150
55 509200
54 509250
81 509300
76 509350
80 509400
80 509450
79 509500
80 509550
80 509600
79 509650
78 509700
78 509750
80 509800
80 509850
78 509900
80 509950
80 510000
80 510050
79 510100
79 510150
80 510200
77 510250
80 510300
80 510350
80 510400
80 510450
80 510500
79 510550
80 510600
80 510650
71 510700
71 510750
68 510800
71 510850
70 510900
70 510950
69 511000
68 511050
71 511100
70 511150
71 511200
72 511250
71 511300
70 511350
71 511400
72 511450
71 511500
71 511550
72 511600
70 511650
72 511700
69 511750
69 511800
72 511850
63 511900
58 511950
110 512000
83 512050
79 512100
82 512150
73 512200
69 512250
74 512300
83 512350
75 512400
71 512450
79 512500
70 512550
79 512600
60 512650
73 512700
66 512750
74 512800
63 512850
65 512900
74 512950
68 513000
63 513050
65 513100
61 513150
76 513200
66 513250
80 513300
67 513350
56 513400
55 513450
55 513500
59 513550
62 513600
56 513650
53 513700
54 513750
55 513800
54 513850
55 513900
55 513950
54 514000
55 514050
56 514100
55 514150
55 514200
54 514250
56 514300
55 514350
54 514400
55 514450
55 514500
56 514550
54 514600
55 514650
56 514700
56 514750
54 514800
56 514850
56 514900
55 514950
55 515000
55 515050
54 515100
56 515150
54 515200
57 515250
54 515300
56 515350
55 515400
55 515450
56 515500
55 515550
56 515600
56 515650
56 515700
55 515750
55 515800
56 515850
54 515900
55 515950
55 516000
55 516050
55 516100
56 516150
54 516200
55 516250
54 516300
55 516350
68 516400
56 516450
68 516500
68 516550
56 516600
56 516650
54 516700
55 516750
55 516800
55 516850
53 516900
55 516950
54 517000
55 517050
55 517100
55 517150
56 517200
55 517250
54 517300
55 517350
54 517400
54 517450
54 517500
54 517550
55 517600
56 517650
77 517700
64 517750
56 517800
64 517850
58 517900
59 517950
55 518000
55 518050
66 518100
74 518150
80 518200
77 518250
78 518300
78 518350
80 518400
80 518450
64 518500
61 518550
63 518600
71 518650
76 518700
66 518750
64 518800
72 518850
78 518900
70 518950
68 519000
70 519050
70 519100
69 519150
64 519200
67 519250
70 519300
72 519350
74 519400
73 519450
72 519500
83 519550
81 519600
80 519650
81 519700
81 519750
80 519800
82 519850
80 519900
80 519950
80 520000
82 520050
82 520100
79 520150
83 520200
82 520250
82 520300
81 520350
71 520400
60 520450
61 520500
92 520550
82 520600
65 520650
63 520700
65 520750
69 520800
64 520850
70 520900
69 520950
69 521000
64 521050
65 521100
81 521150
74 521200
68 521250
68 521300
66 521350
71 521400
67 521450
75 521500
73 521550
66 521600
65 521650
90 521700
71 521750
67 521800
66 521850
69 521900
78 521950
69 522000
74 522050
73 522100
80 522150
73 522200
80 522250
80 522300
80 522350
79 522400
79 522450
78 522500
75 522550
79 522600
69 522650
70 522700
80 522750
81 522800
79 522850
80 522900
77 522950
80 523000
77 523050
78 523100
71 523150
74 523200
68 523250
81 523300
81 523350
82 523400
81 523450
76 523500
79 523550
82 523600
83 523650
83 523700
83 523750
82 523800
82 523850
83 523900
83 523950
80 524000
81 524050
81 524100
80 524150
82 524200
81 524250
149 524300
82 524350
80 524400
83 524450
83 524500
82 524550
81 524600
82 524650
82 524700
81 524750
65 524800
59 524850
61 524900
70 524950
72 525000
71 525050
69 525100
74 525150
66 525200
55 525250
53 525300
54 525350
54 525400
55 525450
54 525500
53 525550
55 525600
54 525650
54 525700
54 525750
54 525800
55 525850
54 525900
52 525950
54 526000
54 526050
55 526100
55 526150
69 526200
54 526250
76 526300
64 526350
52 526400
43 526450
40 526500
47 526550
43 526600
48 526650
41 526700
59 526750
44 526800
50 526850
49 526900
53 526950
54 527000
54 527050
53 527100
46 527150
47 527200
49 527250
47 527300
47 527350
50 527400
45 527450
41 527500
47 527550
44 527600
45 527650
39 527700
42 527750
37 527800
36 527850
37 527900
37 527950
37 528000
37 528050
37 528100
36 528150
37 528200
37 528250
36 528300
36 528350
36 528400
36 528450
37 528500
36 528550
36 528600
37 528650
36 528700
36 528750
37 528800
36 528850
37 528900
37 528950
36 529000
36 529050
41 529100
46 529150
49 529200
44 529250
67 529300
64 529350
85 529400
68 529450
54 529500
69 529550
71 529600
71 529650
75 529700
69 529750
80 529800
70 529850
71 529900
71 529950
74 530000
72 530050
77 530100
72 530150
71 530200
68 530250
68 530300
72 530350
100 530400
106 530450
65 530500
77 530550
71 530600
66 530650
71 530700
69 530750
66 530800
69 530850
70 530900
68 530950
67 531000
68 531050
71 531100
78 531150
63 531200
80 531250
118 531300
92 531350
65 531400
69 531450
69 531500
71 531550
74 531600
74 531650
268 531700
54 531750
55 531800
52 531850
54 531900
54 531950
54 532000
54 532050
53 532100
52 532150
54 532200
57 532250
55 532300
53 532350
53 532400
54 532450
53 532500
54 532550
55 532600
55 532650
53 532700
53 532750
53 532800
54 532850
53 532900
53 532950
53 533000
55 533050
53 533100
54 533150
54 533200
53 533250
53 533300
54 533350
53 533400
54 533450
55 533500
70 533550
52 533600
124 533650
55 533700
76 533750
77 533800
69 533850
72 533900
71 533950
72 534000
69 534050
67 534100
73 534150
70 534200
68 534250
70 534300
67 534350
75 534400
71 534450
70 534500
68 534550
70 534600
65 534650
77 534700
141 534750
70 534800
71 534850
72 534900
73 534950
71 535000
72 535050
72 535100
80 535150
65 535200
116 535250
65 535300
66 535350
57 535400
69 535450
56 535500
55 535550
214 535600
67 535650
70 535700
75 535750
68 535800
71 535850
71 535900
70 535950
69 536000
73 536050
73 536100
68 536150
69 536200
71 536250
73 536300
73 536350
68 536400
67 536450
69 536500
74 536550
71 536600
73 536650
67 536700
67 536750
70 536800
67 536850
68 536900
72 536950
73 537000
73 537050
75 537100
72 537150
73 537200
67 537250
69 537300
68 537350
70 537400
77 537450
69 537500
75 537550
69 537600
68 537650
65 537700
70 537750
75 537800
69 537850
70 537900
67 537950
82 538000
69 538050
75 538100
76 538150
81 538200
74 538250
73 538300
72 538350
68 538400
69 538450
68 538500
69 538550
69 538600
69 538650
70 538700
77 538750
71 538800
69 538850
74 538900
72 538950
73 539000
67 539050
68 539100
73 539150
73 539200
65 539250
69 539300
64 539350
65 539400
70 539450
71 539500
74 539550
71 539600
74 539650
70 539700
75 539750
78 539800
71 539850
73 539900
75 539950
78 540000
68 540050
75 540100
74 540150
68 540200
72 540250
77 540300
75 540350
77 540400
80 540450
74 540500
77 540550
75 540600
79 540650
73 540700
80 540750
75 540800
74 540850
77 540900
74 540950
71 541000
80 541050
76 541100
79 541150
68 541200
63 541250
70 541300
70 541350
62 541400
66 541450
67 541500
64 541550
69 541600
56 541650
55 541700
73 541750
78 541800
111 541850
71 541900
72 541950
75 542000
82 542050
76 542100
85 542150
71 542200
63 542250
63 542300
81 542350
67 542400
63 542450
77 542500
69 542550
140 542600
64 542650
70 542700
76 542750
693 542800
62 542850
55 542900
56 542950
55 543000
55 543050
56 543100
55 543150
56 543200
56 543250
55 543300
56 543350
55 543400
60 543450
73 543500
63 543550
64 543600
70 543650
61 543700
61 543750
81 543800
82 543850
82 543900
69 543950
67 544000
67 544050
72 544100
67 544150
71 544200
66 544250
61 544300
72 544350
75 544400
77 544450
77 544500
77 544550
68 544600
56 544650
55 544700
56 544750
56 544800
56 544850
56 544900
54 544950
55 545000
54 545050
62 545100
60 545150
67 545200
89 545250
68 545300
76 545350
69 545400
63 545450
68 545500
66 545550
66 545600
70 545650
64 545700
64 545750
69 545800
70 545850
63 545900
70 545950
68 546000
71 546050
73 546100
71 546150
68 546200
71 546250
330 546300
69 546350
68 546400
70 546450
69 546500
71 546550
68 546600
69 546650
69 546700
69 546750
69 546800
70 546850
74 546900
69 546950
82 547000
75 547050
66 547100
68 547150
1003 547200
84 547250
166 547300
121 547350
71 547400
391 547450
66 547500
67 547550
67 547600
68 547650
67 547700
69 547750
72 547800
70 547850
67 547900
67 547950
67 548000
68 548050
67 548100
67 548150
62 548200
74 548250
77 548300
70 548350
64 548400
70 548450
60 548500
66 548550
63 548600
66 548650
63 548700
74 548750
75 548800
68 548850
68 548900
67 548950
129 549000
65 549050
61 549100
66 549150
70 549200
63 549250
67 549300
67 549350
71 549400
68 549450
66 549500
70 549550
80 549600
68 549650
70 549700
71 549750
69 549800
66 549850
69 549900
66 549950
67 550000
56 550050
79 550100
70 550150
72 550200
70 550250
65 550300
71 550350
66 550400
88 550450
88 550500
80 550550
61 550600
64 550650
76 550700
85 550750
80 550800
77 550850
76 550900
77 550950
69 551000
62 551050
64 551100
71 551150
63 551200
61 551250
65 551300
99 551350
75 551400
81 551450
83 551500
79 551550
87 551600
81 551650
82 551700
78 551750
81 551800
75 551850
79 551900
81 551950
87 552000
73 552050
65 552100
60 552150
80 552200
91 552250
79 552300
79 552350
84 552400
65 552450
78 552500
61 552550
66 552600
61 552650
630 552700
46 552750
43 552800
52 552850
46 552900
47 552950
45 553000
48 553050
48 553100
45 553150
51 553200
45 553250
47 553300
49 553350
45 553400
45 553450
45 553500
47 553550
45 553600
49 553650
48 553700
50 553750
54 553800
46 553850
48 553900
45 553950
47 554000
45 554050
46 554100
46 554150
49 554200
52 554250
48 554300
50 554350
50 554400
46 554450
49 554500
50 554550
48 554600
48 554650
48 554700
54 554750
51 554800
46 554850
47 554900
49 554950
51 555000
49 555050
49 555100
50 555150
51 555200
46 555250
47 555300
52 555350
44 555400
44 555450
46 555500
44 555550
44 555600
53 555650
47 555700
50 555750
53 555800
51 555850
45 555900
50 555950
49 556000
49 556050
51 556100
49 556150
48 556200
51 556250
50 556300
44 556350
74 556400
49 556450
51 556500
44 556550
51 556600
52 556650
46 556700
45 556750
50 556800
44 556850
50 556900
50 556950
45 557000
45 557050
50 557100
46 557150
57 557200
56 557250
55 557300
57 557350
56 557400
55 557450
57 557500
54 557550
55 557600
56 557650
55 557700
56 557750
55 557800
54 557850
55 557900
54 557950
56 558000
55 558050
57 558100
56 558150
54 558200
56 558250
55 558300
57 558350
55 558400
55 558450
57 558500
57 558550
56 558600
56 558650
55 558700
55 558750
56 558800
55 558850
55 558900
55 558950
56 559000
57 559050
55 559100
54 559150
55 559200
55 559250
54 559300
55 559350
55 559400
56 559450
55 559500
56 559550
56 559600
55 559650
56 559700
57 559750
56 559800
54 559850
55 559900
55 559950
53 560000
55 560050
56 560100
54 560150
56 560200
55 560250
55 560300
56 560350
55 560400
56 560450
55 560500
56 560550
55 560600
56 560650
55 560700
56 560750
143 560800
56 560850
57 560900
56 560950
56 561000
56 561050
56 561100
56 561150
56 561200
56 561250
56 561300
55 561350
56 561400
55 561450
55 561500
53 561550
55 561600
54 561650
54 561700
56 561750
56 561800
56 561850
56 561900
59 561950
54 562000
55 562050
56 562100
55 562150
56 562200
56 562250
54 562300
147 562350
56 562400
56 562450
56 562500
56 562550
55 562600
55 562650
55 562700
55 562750
55 562800
55 562850
56 562900
56 562950
55 563000
56 563050
56 563100
55 563150
56 563200
56 563250
56 563300
56 563350
56 563400
55 563450
56 563500
56 563550
55 563600
56 563650
55 563700
55 563750
58 563800
55 563850
56 563900
56 563950
56 564000
55 564050
56 564100
56 564150
56 564200
56 564250
56 564300
56 564350
56 564400
57 564450
55 564500
55 564550
55 564600
55 564650
57 564700
55 564750
56 564800
56 564850
56 564900
55 564950
56 565000
56 565050
56 565100
56 565150
56 565200
56 565250
55 565300
57 565350
56 565400
55 565450
55 565500
56 565550
55 565600
56 565650
54 565700
54 565750
55 565800
56 565850
56 565900
57 565950
54 566000
57 566050
56 566100
55 566150
56 566200
55 566250
56 566300
58 566350
56 566400
55 566450
56 566500
55 566550
57 566600
56 566650
56 566700
56 566750
56 566800
56 566850
54 566900
56 566950
56 567000
56 567050
55 567100
56 567150
56 567200
56 567250
56 567300
56 567350
56 567400
55 567450
55 567500
56 567550
55 567600
56 567650
56 567700
55 567750
56 567800
56 567850
56 567900
56 567950
56 568000
55 568050
56 568100
57 568150
55 568200
57 568250
55 568300
55 568350
57 568400
56 568450
55 568500
56 568550
56 568600
55 568650
56 568700
56 568750
56 568800
56 568850
55 568900
54 568950
56 569000
56 569050
56 569100
56 569150
55 569200
56 569250
55 569300
38 569350
37 569400
37 569450
38 569500
38 569550
37 569600
38 569650
38 569700
37 569750
38 569800
46 569850
46 569900
46 569950
46 570000
51 570050
45 570100
55 570150
56 570200
56 570250
54 570300
56 570350
55 570400
55 570450
56 570500
56 570550
55 570600
55 570650
56 570700
56 570750
57 570800
56 570850
54 570900
56 570950
55 571000
55 571050
54 571100
55 571150
53 571200
48 571250
45 571300
42 571350
43 571400
51 571450
41 571500
43 571550
61 571600
46 571650
57 571700
53 571750
50 571800
57 571850
71 571900
51 571950
51 572000
46 572050
49 572100
51 572150
46 572200
47 572250
47 572300
47 572350
56 572400
47 572450
46 572500
46 572550
46 572600
46 572650
48 572700
46 572750
48 572800
54 572850
44 572900
49 572950
48 573000
46 573050
47 573100
45 573150
45 573200
49 573250
45 573300
47 573350
47 573400
48 573450
44 573500
43 573550
42 573600
46 573650
45 573700
54 573750
50 573800
49 573850
46 573900
46 573950
45 574000
44 574050
46 574100
41 574150
37 574200
37 574250
36 574300
36 574350
36 574400
36 574450
36 574500
35 574550
36 574600
36 574650
37 574700
36 574750
141 574800
44 574850
35 574900
36 574950
36 575000
37 575050
36 575100
37 575150
34 575200
36 575250
37 575300
35 575350
36 575400
36 575450
36 575500
35 575550
36 575600
37 575650
37 575700
35 575750
35 575800
35 575850
35 575900
36 575950
36 576000
36 576050
35 576100
36 576150
37 576200
36 576250
38 576300
37 576350
40 576400
56 576450
37 576500
36 576550
104 576600
36 576650
36 576700
41 576750
44 576800
56 576850
44 576900
46 576950
43 577000
48 577050
46 577100
42 577150
36 577200
37 577250
36 577300
36 577350
35 577400
36 577450
36 577500
44 577550
36 577600
35 577650
35 577700
36 577750
36 577800
36 577850
35 577900
36 577950
36 578000
36 578050
37 578100
36 578150
35 578200
36 578250
36 578300
37 578350
74 578400
64 578450
68 578500
68 578550
67 578600
73 578650
67 578700
66 578750
73 578800
71 578850
68 578900
65 578950
71 579000
72 579050
78 579100
72 579150
72 579200
49 579250
45 579300
43 579350
47 579400
42 579450
43 579500
164 579550
49 579600
83 579650
75 579700
70 579750
66 579800
64 579850
72 579900
75 579950
63 580000
68 580050
68 580100
74 580150
72 580200
77 580250
71 580300
73 580350
71 580400
70 580450
63 580500
72 580550
64 580600
76 580650
67 580700
61 580750
71 580800
66 580850
59 580900
61 580950
92 581000
65 581050
64 581100
61 581150
69 581200
55 581250
69 581300
98 581350
73 581400
63 581450
67 581500
100 581550
63 581600
62 581650
63 581700
63 581750
65 581800
78 581850
64 581900
63 581950
70 582000
69 582050
70 582100
71 582150
65 582200
74 582250
67 582300
72 582350
67 582400
68 582450
74 582500
61 582550
63 582600
67 582650
73 582700
70 582750
75 582800
72 582850
75 582900
70 582950
73 583000
65 583050
63 583100
74 583150
67 583200
78 583250
69 583300
73 583350
68 583400
66 583450
73 583500
71 583550
66 583600
70 583650
68 583700
65 583750
72 583800
79 583850
72 583900
72 583950
67 584000
70 584050
69 584100
66 584150
75 584200
66 584250
57 584300
74 584350
73 584400
71 584450
74 584500
68 584550
73 584600
69 584650
156 584700
66 584750
78 584800
74 584850
79 584900
78 584950
71 585000
72 585050
69 585100
56 585150
56 585200
55 585250
68 585300
62 585350
56 585400
56 585450
67 585500
71 585550
84 585600
76 585650
68 585700
81 585750
62 585800
57 585850
56 585900
56 585950
56 586000
109 586050
73 586100
100 586150
63 586200
74 586250
65 586300
72 586350
66 586400
66 586450
76 586500
75 586550
77 586600
73 586650
76 586700
74 586750
73 586800
66 586850
73 586900
68 586950
69 587000
68 587050
65 587100
72 587150
75 587200
77 587250
70 587300
68 587350
75 587400
67 587450
68 587500
81 587550
69 587600
67 587650
73 587700
76 587750
75 587800
70 587850
69 587900
71 587950
80 588000
67 588050
66 588100
77 588150
68 588200
71 588250
66 588300
71 588350
67 588400
70 588450
71 588500
74 588550
68 588600
75 588650
70 588700
84 588750
71 588800
75 588850
68 588900
72 588950
74 589000
69 589050
76 589100
64 589150
68 589200
83 589250
68 589300
72 589350
77 589400
69 589450
66 589500
67 589550
68 589600
66 589650
68 589700
66 589750
70 589800
75 589850
79 589900
65 589950
61 590000
66 590050
73 590100
301 590150
69 590200
65 590250
72 590300
71 590350
67 590400
62 590450
72 590500
68 590550
77 590600
67 590650
67 590700
57 590750
68 590800
61 590850
69 590900
55 590950
55 591000
69 591050
59 591100
77 591150
61 591200
61 591250
92 591300
69 591350
70 591400
50 591450
45 591500
48 591550
51 591600
47 591650
86 591700
84 591750
83 591800
84 591850
82 591900
83 591950
80 592000
82 592050
65 592100
65 592150
56 592200
56 592250
55 592300
57 592350
67 592400
64 592450
82 592500
98 592550
74 592600
76 592650
76 592700
74 592750
81 592800
80 592850
85 592900
60 592950
72 593000
60 593050
65 593100
62 593150
63 593200
254 593250
78 593300
72 593350
73 593400
69 593450
71 593500
73 593550
76 593600
74 593650
75 593700
72 593750
72 593800
62 593850
64 593900
65 593950
67 594000
68 594050
66 594100
69 594150
65 594200
66 594250
66 594300
64 594350
69 594400
78 594450
66 594500
63 594550
64 594600
72 594650
67 594700
65 594750
67 594800
67 594850
75 594900
67 594950
81 595000
59 595050
64 595100
68 595150
76 595200
80 595250
55 595300
80 595350
67 595400
78 595450
73 595500
75 595550
61 595600
75 595650
75 595700
75 595750
77 595800
77 595850
70 595900
71 595950
69 596000
70 596050
73 596100
73 596150
73 596200
74 596250
182 596300
74 596350
71 596400
74 596450
68 596500
73 596550
75 596600
72 596650
70 596700
61 596750
55 596800
59 596850
65 596900
71 596950
57 597000
83 597050
126 597100
85 597150
60 597200
145 597250
61 597300
88 597350
45 597400
46 597450
48 597500
57 597550
43 597600
49 597650
42 597700
55 597750
41 597800
43 597850
49 597900
43 597950
45 598000
52 598050
48 598100
44 598150
42 598200
52 598250
53 598300
44 598350
48 598400
50 598450
44 598500
45 598550
43 598600
44 598650
48 598700
43 598750
44 598800
43 598850
42 598900
43 598950
44 599000
44 599050
51 599100
111 599150
43 599200
48 599250
42 599300
49 599350
51 599400
43 599450
44 599500
53 599550
47 599600
51 599650
41 599700
53 599750
43 599800
43 599850
41 599900
44 599950
42 600000
46 600050
38 600100
42 600150
50 600200
42 600250
46 600300
50 600350
49 600400
41 600450
41 600500
54 600550
49 600600
48 600650
46 600700
48 600750
49 600800
48 600850
48 600900
49 600950
49 601000
44 601050
55 601100
41 601150
501 601200
48 601250
49 601300
101 601350
51 601400
85 601450
82 601500
81 601550
82 601600
81 601650
80 601700
81 601750
83 601800
82 601850
82 601900
82 601950
84 602000
81 602050
82 602100
82 602150
81 602200
82 602250
80 602300
151 602350
250 602400
84 602450
84 602500
83 602550
85 602600
84 602650
84 602700
83 602750
81 602800
83 602850
84 602900
83 602950
82 603000
85 603050
84 603100
83 603150
82 603200
60 603250
85 603300
83 603350
83 603400
84 603450
84 603500
82 603550
84 603600
85 603650
83 603700
85 603750
84 603800
85 603850
83 603900
63 603950
70 604000
53 604050
53 604100
49 604150
50 604200
339 604250
63 604300
56 604350
115 604400
56 604450
57 604500
56 604550
56 604600
55 604650
56 604700
56 604750
66 604800
86 604850
63 604900
64 604950
54 605000
65 605050
54 605100
56 605150
53 605200
55 605250
56 605300
60 605350
59 605400
67 605450
130 605500
69 605550
70 605600
75 605650
74 605700
78 605750
70 605800
72 605850
71 605900
75 605950
76 606000
73 606050
74 606100
74 606150
74 606200
76 606250
70 606300
72 606350
72 606400
74 606450
74 606500
71 606550
73 606600
72 606650
72 606700
76 606750
73 606800
73 606850
76 606900
75 606950
73 607000
80 607050
75 607100
73 607150
74 607200
74 607250
73 607300
74 607350
77 607400
70 607450
75 607500
75 607550
1257 607600
71 607650
72 607700
73 607750
73 607800
76 607850
76 607900
1226 607950
72 608000
70 608050
71 608100
71 608150
